30.0427,2,2021-10-29T11:16:50.349+02:00,5228,441.6,1
50.0625,96,2021-02-13T14:37:44.309+01:00,2737,186.89,29
50.0631,61,2021-02-13T14:47:07.407+01:00,1188,272,8
50.0667,96,2021-12-31T16:10:34.666+01:00,2200,66.31,1
40.0287,5,2021-08-28T14:42:20.128+02:00,5331,17.02,1
30.1848,65,2021-12-26T10:33:54.955+01:00,759,49.58,1
30.1797,1,2021-12-29T17:57:33.678+01:00,7592,34.43,1
10.0019,1,2021-11-07T18:27:52.477+01:00,4818,15.42,1
10.0019,1,2021-10-28T16:25:42.401+02:00,647,46.3,1
10.0019,1,2021-12-18T19:27:01.152+01:00,5549,14.95,1
40.0105,50,2021-12-04T16:01:06.443+01:00,7162,1.08,2
40.0105,50,2021-05-29T13:02:26.638+02:00,157,-2.84,2
50.0633,65,2021-12-28T14:49:06.965+01:00,5791,205.78,1
30.1848,1,2021-12-28T18:34:52.497+01:00,7046,-35.06,3
30.1848,1,2021-12-27T14:21:27.736+01:00,6496,-4.85,2
70.0704,63,2021-12-20T12:28:24.801+01:00,7684,97.49,1
10.0571,3,2021-12-08T14:12:13.713+01:00,2286,50.46,1
40.0287,5,2021-05-19T19:54:15.339+02:00,6477,20.71,1
30.0378,5,2021-12-30T11:22:30.253+01:00,4761,30.95,1
30.0378,5,2021-11-26T11:05:52.658+01:00,2814,48.78,2
30.0419,79,2021-12-04T09:39:47.939+01:00,405,63.73,1
30.0431,79,2021-12-01T10:35:07.509+01:00,2157,15.91,1
30.1848,3,2021-12-26T10:55:34.793+01:00,1387,82.31,2
50.0640,94,2021-11-12T12:30:31.695+01:00,6005,86.89,2
50.0661,65,2021-02-13T14:46:15.666+01:00,3483,196,12
30.0378,5,2021-11-20T13:33:18.756+01:00,2697,95.34,1
40.0001,91,2021-11-09T13:47:12.401+01:00,6110,7.69,2
40.0287,3,2021-12-29T10:45:38.427+01:00,5919,115.86,1
30.1797,3,2021-12-27T12:26:07.165+01:00,3209,21.25,1
30.1797,3,2021-12-11T16:52:05.045+01:00,1316,105.5,1
30.1797,3,2021-12-10T10:31:28.362+01:00,1088,31.78,1
10.0185,1,2021-12-06T12:42:16.008+01:00,124,3.24,1
50.0458,93,2021-12-30T09:05:08.581+01:00,2325,25.9,1
30.0378,63,2021-11-22T09:24:19.278+01:00,1127,33.39,1
50.0654,63,2021-12-11T11:08:50.865+01:00,9792,87.22,1
30.1797,3,2021-12-31T09:00:24.076+01:00,3652,19.33,1
40.0117,65,2021-12-30T11:37:48.193+01:00,6496,85.07,1
30.1797,3,2021-12-19T10:48:14.688+01:00,2128,93.24,1
30.1797,3,2021-12-16T10:46:40.782+01:00,1851,97.52,3
10.0872,1,2021-11-20T11:06:52.533+01:00,5123,12.84,3
90.4005,40,2021-12-16T19:33:00.643+01:00,29,322.32,29
90.4005,40,2021-11-25T17:25:50.063+01:00,10,197.3,1
90.4005,40,2021-12-28T15:13:01.380+01:00,35,151.45,2
70.0704,62,2021-10-30T09:41:25.200+02:00,6312,68.07,1
10.0279,1,2021-11-27T12:52:40.788+01:00,5158,30.84,1
50.0602,62,2021-12-15T16:43:41.630+01:00,6326,56.07,1
30.1848,2,2021-12-26T11:26:12.267+01:00,3764,105.03,1
30.1797,66,2021-12-16T10:30:02.899+01:00,1286,42.16,1
70.0704,62,2021-11-19T13:09:36.868+01:00,9204,90.9,1
40.0169,2,2021-10-29T15:26:50.385+02:00,158,53.19,2
30.0708,4,2021-12-04T15:48:54.801+01:00,700,47.85,1
